id,cluster,E15_cpn,E16_cpn,E18_cpn,P1_cpn,E15_subcereb,E16_subcereb,E18_subcereb,P1_subcereb,E15_corticothal,E16_corticothal,E18_corticothal,P1_corticothal,gene_type
Kcnmb4,14,22.1425,33.3299,49.6579,74.1724,38.8514,65.684,74.8034,103.214,36.7474,31.8802,32.1332,55.1536,Protein coding
Kcnn1,17,12.3175,9.09975,10.1689,19.7591,10.2345,4.71748,6.6995,12.0917,5.98644,5.31802,7.68005,14.2778,Protein coding
Kcnn2,10,28.5109,23.2492,10.3032,8.74345,30.0239,9.18239,7.15705,10.1822,7.87006,5.78804,5.1856,10.6573,Protein coding
Kcnn3,7,1.78925,1.00806,0.667133,0.513745,3.04518,0.37234,0.477241,0.23644,2.64873,2.07195,1.25433,0.958463,Protein coding
Kcnq3,3,6.19703,3.81358,3.55406,4.28971,16.0531,5.83532,7.25891,5.27518,11.298,9.63782,4.83969,4.7539,Protein coding
Kcnq4,12,6.51349,8.20388,10.3844,11.5133,8.40425,8.99738,10.6807,9.6737,9.81777,8.81697,9.81912,7.82264,Protein coding
Kcnq5,16,6.89826,9.89701,8.962,11.0267,9.88174,29.399,20.7003,17.7561,1.94971,5.05723,4.00507,3.92695,Protein coding
Kcns1,4,0.121832,0.30236,1.1241,5.68314,0.0998148,0.236527,1.31917,4.77916,0.0692292,0.144832,0.329084,2.05811,Protein coding
Kcns2,16,0.0678033,0.0784748,0.812947,1.49135,0.277249,1.54397,3.15509,2.70488,0.747757,0.861307,1.3575,1.50519,Protein coding
Kcns3,5,0.219458,0.884242,1.06016,1.25947,0.0373297,0.126812,0.34921,0.55995,0.0132679,0.0759415,0.156273,0.425405,Protein coding
Kcnt1,17,1.14735,1.71006,3.76162,7.0461,1.99212,2.2264,5.33916,8.05344,5.1134,5.23527,5.6464,8.88727,Protein coding
Kcnt2,16,1.34863,1.98302,2.38619,3.86151,1.1024,3.10331,6.39269,7.28297,2.05342,0.685607,0.758807,2.19348,Protein coding
Kcnv1,12,4.24326,3.9268,8.16731,6.36433,10.948,7.35879,9.54927,5.02986,12.9811,10.8821,13.0653,5.39174,Protein coding
Kcp,11,12.2061,18.9032,25.2863,21.4265,18.4231,38.1362,49.4364,47.5561,22.086,30.5846,31.7195,23.2067,Protein coding
Kctd1,19,9.26221,10.1121,8.10261,4.47164,8.4104,6.70414,4.38002,2.81796,8.40992,9.12968,8.34934,4.6869,Protein coding
Kctd10,18,26.8562,22.8806,26.8451,27.5856,24.1268,31.0901,39.6282,43.1156,23.7956,21.5115,20.6472,26.1462,Protein coding
Kctd12,6,5.35273,14.6095,18.9385,9.07546,87.7907,71.1334,55.3107,37.6969,148.461,173.126,206.294,127.01,Protein coding
Kctd13,18,39.2128,42.4097,50.4441,80.9274,42.4311,61.716,85.7569,134.366,39.5711,43.5537,51.7525,79.7345,Protein coding
Kctd15,19,54.7531,57.5444,56.2321,48.0972,57.7652,58.3471,49.8142,40.7922,56.6075,54.9667,48.1692,31.8819,Protein coding
Kctd16,5,0.0381835,3.63E-26,0.484247,1.53089,0,0.148257,0.231517,0.150358,0.00912713,0.00960889,0.0193499,0.0677758,Protein coding
Kctd21,19,2.82819,2.69014,2.81707,0.421613,3.07704,2.23757,2.4105,1.04334,3.83057,2.93821,2.48687,0.386088,Protein coding
Kctd4,5,2.76652,5.31612,12.2744,11.9868,2.8213,3.51228,4.84699,4.86503,1.6029,2.56599,2.9107,1.50281,Protein coding
Kctd5,19,39.9099,34.7176,31.8739,31.9993,35.4625,35.6764,34.2087,33.0123,30.5021,25.7376,26.0588,23.4918,Protein coding
Kctd6,18,10.9069,7.81842,9.9222,16.8558,15.1581,13.8057,16.1761,18.3669,13.1157,13.7198,15.713,17.394,Protein coding
Kctd7,19,3.55133,3.53198,4.33865,2.15079,4.29325,4.77556,5.19271,2.67625,4.83107,4.36145,4.99983,3.32015,Protein coding
Kctd8,-1,0.623665,0.128933,0.202938,0.449949,4.16532,0.431261,2.18886,3.72608,1.50078,2.5946,2.168,3.22729,Protein coding
Kctd9,19,1.62016,1.61962,2.27734,0.797523,3.2194,3.0807,2.95999,1.00067,3.70478,3.66927,3.19913,1.11952,Protein coding
Kdelc1,13,8.96357,9.04156,8.7548,4.94195,7.01845,6.37255,6.42574,3.17233,6.24419,6.28164,6.79516,3.69465,Protein coding
Kdelc2,4,0.133088,0.221373,0.802246,1.46702,0.021686,0.0728036,0.572449,1.07818,0.103106,0.110858,0.115106,0.172142,Protein coding
Kdelr1,18,33.212,35.1235,38.4984,59.0454,34.1109,38.868,44.7095,74.9732,38.4842,35.5854,41.4342,58.4202,Protein coding
Kdm2a,19,22.3076,20.1323,16.8643,11.1496,24.1787,19.8903,17.031,10.2417,21.7597,20.7585,16.6977,11.2891,Protein coding
Kdm2b,19,93.1798,87.7793,83.4007,69.3838,83.3784,88.1932,73.2065,54.8056,80.4806,77.8202,73.8945,59.3794,Protein coding
Kdm3a,19,30.2117,23.2424,16.6342,7.52296,34.8261,18.9399,10.6858,5.22081,34.7907,25.3425,19.0606,10.2171,Protein coding
Kdm3b,19,20.6223,20.6305,17.0823,10.5277,22.1117,18.3232,14.2166,7.57239,22.7933,21.0214,17.7098,11.3582,Protein coding
Kdm4c,19,12.5053,11.0179,9.69487,6.96597,15.4044,10.8432,8.28548,6.85537,15.8058,13.9262,11.0194,8.22227,Protein coding
Kdm4d,16,0.090912,0.0998622,0.15907,0.203735,0.177863,0.325657,0.490215,0.766412,0.262901,0.456457,0.408352,0.455746,Protein coding
Kdm5a,19,12.3272,12.1395,8.79822,7.27057,12.7406,8.01615,5.26161,4.01754,11.6402,10.8725,8.28956,7.2287,Protein coding
Kdm5b,19,80.9254,70.6017,54.9362,36.6067,84.7933,57.251,41.4507,29.0514,88.7242,71.5252,58.4946,39.6834,Protein coding
Kdm5c,19,23.4507,21.7768,20.2199,15.4882,24.5256,21.3922,20.7697,15.8168,21.9819,20.9256,17.9306,14.6993,Protein coding
Kdm5d,19,4.71069,5.0321,2.18201,3.06221,4.71455,4.34003,1.49505,2.34503,5.22707,5.39129,2.21364,3.64505,Protein coding
Kdm6a,19,11.3298,10.5523,10.2694,8.58865,16.2934,11.2964,8.56355,6.00105,20.0868,18.7224,13.0317,10.5617,Protein coding
Kdm6b,19,62.4325,49.238,41.0732,36.6328,67.3112,44.5385,37.3046,28.604,54.4228,45.6182,36.6519,30.1361,Protein coding
Kdr,17,0.223674,0.235595,0.321565,0.261737,0.346386,0.0678836,0.152724,0.100446,0.204061,0.295846,0.316876,0.557298,Protein coding
Khdrbs1,19,162.221,149.072,120.441,103.249,142.186,126.733,98.3014,86.6289,120.479,105.06,93.3858,93.8756,Protein coding
Khdrbs2,19,38.8756,31.5174,28.0495,17.8316,50.7297,37.0876,22.5974,16.4628,40.1817,29.9559,20.3827,10.4058,Protein coding
Khdrbs3,12,28.1587,43.2378,60.6197,58.9857,41.8497,63.8643,68.0988,73.3991,76.8289,80.9398,97.9613,88.5185,Protein coding
KIAA1199 homolog,9,0.184628,0.246028,0.621664,0.558483,0.108177,0.21718,0.278657,0.685764,0.230284,0.498878,1.0509,1.85595,Protein coding
Kiaa1456,16,0.547848,0.417405,0.290222,0.593277,0.220432,2.13221,2.14929,3.0823,0.0111107,9.17E-06,0.00397924,0.0360002,Protein coding
Kif11,1,0.504127,0.577326,0.250967,0.153404,0.326278,0.122423,0.193564,0.129973,0.976553,0.480263,0.287,0.225951,Protein coding
Kif13b,19,6.60922,7.86485,8.34642,5.77808,8.28118,6.13343,6.0245,3.5693,11.8972,9.4658,8.23681,5.14157,Protein coding
Kif15,1,0.47385,0.591874,0.439326,0.430377,0.297449,0.322643,0.257931,0.225497,0.798816,0.561837,0.392215,0.441739,Protein coding
Kif17,16,0.394521,0.490683,0.788039,1.36416,0.564836,0.733766,1.34752,2.4647,0.580357,0.554522,0.806021,1.33549,Protein coding
Kif18a,3,0.665584,0.886336,0.433148,0.302556,1.1488,0.780454,0.480647,0.225322,1.43765,1.24219,1.047,0.596541,Protein coding
Kif1a,18,117.07,128.624,138.546,173.991,112.816,130.246,160.041,182.064,124.431,122.079,129.934,169.837,Protein coding
Kif1c,13,4.61529,4.75309,5.08762,4.17335,4.45818,4.1756,3.97932,1.52693,4.86427,4.37318,4.3123,2.63115,Protein coding
Kif20b,19,1.9363,1.67674,1.13692,0.43474,1.71113,1.31062,0.956937,0.569878,1.81447,1.39504,0.891644,0.390111,Protein coding
Kif21a,19,55.1331,56.971,49.5907,37.5887,52.9797,46.773,37.4125,26.9234,48.6844,47.9583,42.2734,29.7536,Protein coding
Kif21b,19,167.034,131.65,120.325,117.525,158.096,101.422,102.065,90.3776,193.236,130.555,111.987,97.0289,Protein coding
Kif23,1,0.77568,0.723084,0.29308,0.21786,0.533872,0.206155,0.308746,0.163424,1.03854,0.70165,0.301537,0.309029,Protein coding
Kif24,19,3.16618,2.80932,1.90572,1.0718,3.72588,2.31956,1.89279,1.15527,3.2717,2.31643,1.58594,1.08792,Protein coding
Kif26a,11,4.84662,2.91031,1.19805,0.805045,199.229,154.673,93.1852,63.3444,140.816,125.911,73.0743,45.1517,Protein coding
Kif26b,5,2.65471,20.4625,23.3775,16.0072,0.108941,0.569931,2.52292,3.53141,0.429822,0.570721,1.38173,1.72719,Protein coding
Kif27,19,1.87938,1.41538,0.909455,0.626761,2.65838,2.34264,1.90332,1.34999,2.62155,2.84997,2.55665,1.46575,Protein coding
Kif2c,1,0.28107,0.407391,0.142136,0.183062,0.225259,0.0472655,0.150096,0.247379,0.752165,0.40899,0.127911,0.0709228,Protein coding
Kif3b,14,21.2459,23.6581,29.0816,35.6362,21.2321,29.0585,41.7646,46.5133,22.9711,23.1715,25.7435,30.725,Protein coding
Kif4,9,0.268782,0.288263,0.256509,0.362181,0.165799,0.249895,0.488465,0.621026,0.77115,0.83952,1.11044,1.68722,Protein coding
Kif7,-1,5.79399,4.46246,4.50043,4.04421,8.10605,6.31327,5.09052,3.27777,5.21226,5.33961,5.93653,4.19277,Protein coding
Kif9,11,0.350986,0.463191,0.63263,0.66493,1.13435,1.31005,2.05344,1.99353,1.1194,1.15724,1.37126,0.816956,Protein coding
Kifap3,18,83.2775,95.6603,123.144,139.218,102.857,133.662,168.743,189.013,110.023,118.977,140.629,162.043,Protein coding
Kifc2,17,13.4157,15.3296,23.6642,43.7721,13.7077,15.5551,25.157,46.3595,14.1113,18.2209,30.3517,51.3265,Protein coding
Kifc3,14,11.1624,13.8309,20.6581,30.314,11.7905,20.7189,25.8374,33.508,13.0233,14.3757,16.2491,18.8383,Protein coding
Kin,19,22.9732,18.6171,16.5897,7.13797,24.1984,19.9364,15.1852,7.15083,22.4834,18.7587,19.0239,7.8457,Protein coding
Kirrel,12,1.44543,1.5557,1.46563,1.4086,2.17875,1.11318,2.29735,2.30587,2.88964,2.87619,3.22569,2.43851,Protein coding
Kirrel3,10,38.2104,27.6882,29.5777,28.8004,85.2681,60.8071,45.3757,37.123,31.6011,23.8423,8.80321,6.01667,Protein coding
Kit,7,2.79025,5.3537,15.642,25.8018,71.3804,16.1351,13.1375,14.9477,65.8671,35.7059,27.8853,29.1332,Protein coding
Kitl,6,8.76385,16.0845,13.3409,7.12745,3.36433,15.998,14.6792,6.79418,91.9296,105.663,64.416,40.0591,Protein coding
Klc1,18,162.878,186.908,220.823,299.946,166.525,244.169,296.325,385.823,194.139,194.594,218.232,305.458,Protein coding
Klc2,18,39.8707,34.5706,37.2932,52.5686,37.06,48.2959,55.2079,72.9911,37.7802,36.0881,41.511,57.8996,Protein coding
Klc4,19,15.9492,14.8634,14.5101,8.43857,16.7408,11.5557,12.6178,7.87841,16.8199,14.0669,12.6409,6.35075,Protein coding
Klf10,12,9.94214,6.72166,5.84585,9.60183,11.011,6.58186,5.16067,7.9905,12.0834,7.30848,11.1474,18.3264,Protein coding
Klf11,17,8.30259,8.37158,10.5966,17.3682,6.92726,8.68713,9.70305,14.3086,10.557,12.1844,15.3507,18.1979,Protein coding
Klf12,6,1.87164,2.65726,2.57331,1.82248,2.98166,2.57696,1.97467,0.976805,6.43103,6.34954,4.90949,4.5952,Protein coding
Klf13,15,23.2038,18.47,16.1767,17.5767,18.6994,14.1608,13.7994,11.4085,20.0313,15.3315,14.2363,14.5549,Protein coding
Klf16,19,15.9052,12.3462,12.1192,11.594,13.3535,15.7907,16.4773,19.6245,11.7624,9.80361,9.21615,9.426,Protein coding
Klf2,5,0.228984,0.524478,1.24015,1.47929,0.156947,0.185538,0.386057,0.298913,0.119504,0.234367,0.684216,0.769396,Protein coding
Klf3,19,1.82913,2.79466,2.56579,1.79181,2.51935,2.22987,1.4481,0.617391,2.78093,2.69127,1.99528,1.15899,Protein coding
Klf5,16,0.60256,1.72001,2.05408,1.78953,0.112288,2.82403,2.86725,2.07465,0.0733585,0.368038,1.97831,2.94535,Protein coding
Klf6,16,15.9029,25.3885,36.9538,34.3912,11.2626,75.8969,94.2451,44.2642,10.6458,12.9241,13.0314,11.4632,Protein coding
Klf8,14,6.54831,8.74967,9.9772,7.33009,5.36352,10.1275,12.366,8.9566,5.29261,7.85648,8.82717,7.04362,Protein coding
Klf9,9,0.120901,0.971768,5.43943,13.8192,0.422367,0.191399,0.609064,3.24162,2.03397,3.46843,9.33859,19.7772,Protein coding
Klhdc1,17,2.05423,2.74065,4.48219,1.93031,2.17334,4.15502,6.03138,3.60402,3.43701,4.75586,6.05175,3.58856,Protein coding
Klhdc2,15,76.4784,84.1,81.9164,90.212,51.2391,46.4803,49.3089,50.7069,60.3277,62.4753,68.7712,76.7881,Protein coding
Klhdc8a,17,0.549276,0.822183,1.33958,2.13088,0.531362,0.391763,0.747895,1.20166,0.989171,0.956227,1.66288,3.20447,Protein coding
Klhdc8b,14,10.6,10.1633,9.91986,7.76453,13.6266,12.6036,12.088,9.75798,23.6387,11.9926,9.46238,9.84884,Protein coding
Klhl1,9,0.0269605,0.485317,3.28711,9.17243,0.476865,1.0957,4.7814,8.56782,1.20362,6.46257,10.5066,14.1191,Protein coding
Klhl11,19,7.21008,7.16887,5.30136,4.47101,8.15201,5.33074,4.22146,3.3366,7.64373,6.79419,4.62608,4.47957,Protein coding
Klhl13,9,1.33453,1.03166,1.24293,1.0147,0.646095,1.09158,3.45065,2.22474,2.1717,2.55459,2.81644,5.22554,Protein coding
Klhl14,16,0.0727782,1.54354,5.80858,4.17313,0.0135109,0.507469,15.611,24.2948,0.00731931,0.0807602,0.412237,0.316027,Protein coding
Klhl18,18,8.51064,11.1509,14.6651,12.483,9.20401,15.7891,21.3693,20.7598,10.6278,12.9635,13.9934,13.5664,Protein coding
Klhl2,19,27.2241,29.6032,34.3703,26.0691,31.1871,38.6568,43.6232,31.351,25.0758,24.9121,22.7432,15.1901,Protein coding
Klhl21,15,1.76203,1.67588,1.82218,1.97945,0.686735,0.92536,0.999581,0.615952,0.463216,0.817539,1.36535,1.0898,Protein coding
Klhl23,14,20.0927,21.8929,34.6585,46.5068,26.584,42.3688,61.1075,64.7512,31.7414,32.0994,33.0959,40.0729,Protein coding
Klhl24,19,22.4604,23.2984,17.5887,12.2822,23.7277,17.3916,13.5452,8.64586,25.0585,23.9428,18.1855,12.521,Protein coding
Klhl25,11,29.311,19.9934,19.6637,11.8676,77.0024,78.0332,69.795,43.392,60.7095,57.779,52.121,27.5975,Protein coding
Klhl26,18,10.4566,11.4409,14.6036,14.7072,12.0574,15.8373,18.432,18.0647,13.6143,14.3516,15.322,15.0245,Protein coding
Klhl28,13,4.79733,6.79729,5.57025,3.73897,4.97241,5.29006,4.65824,2.73698,6.04093,6.72528,4.77786,3.47963,Protein coding
Klhl29,15,36.8545,31.8317,35.4792,30.8715,32.6714,14.6433,17.2548,13.8066,27.6437,21.222,30.264,28.0072,Protein coding
Klhl32,18,1.76271,1.89421,2.13434,3.1839,1.51585,3.01746,4.33655,5.76108,1.64428,2.58649,3.3938,3.55368,Protein coding
Klhl34,15,8.59705,13.6527,18.0959,18.8139,12.2249,15.2357,12.4575,11.4564,8.51227,7.74496,6.73342,6.32392,Protein coding
Klhl35,10,3.59059,2.7578,2.41413,1.80413,0.579869,0.457635,0.507075,0.406454,0.528767,0.570441,0.674551,0.513099,Protein coding
Klhl4,5,0.366768,5.10621,9.04534,9.54457,0.012568,0.0320297,0.346944,0.436713,0.0442489,0.127946,0.540459,0.709986,Protein coding
Klhl5,11,20.4415,19.1153,22.9639,20.3533,59.0981,46.2698,49.062,36.5711,31.2436,35.2808,33.4237,22.6507,Protein coding
Klhl7,19,61.8501,59.8399,42.8372,39.055,72.3063,49.5473,35.3468,34.948,63.8746,55.4677,41.4909,34.9664,Protein coding
Klhl9,19,32.7551,27.0151,23.192,14.4772,35.7523,26.379,23.8765,15.3066,34.5586,26.5438,23.5247,15.2464,Protein coding
Klk8,16,0.25281,0.651383,1.40703,3.03716,0.542658,2.13041,6.02436,9.84622,1.0219,2.25489,4.55388,7.52897,Protein coding
Kndc1,16,1.03525,1.15938,3.99672,6.58353,0.20198,1.39723,7.53762,13.0727,0.420085,1.82593,3.60334,12.9857,Protein coding
Kntc1,6,0.235576,0.376108,0.285223,0.288891,0.339016,0.392459,0.542096,0.418053,0.827673,0.734515,0.671356,0.755094,Protein coding
Kpna2,14,22.4804,15.3959,15.3109,19.4883,14.561,22.8468,28.3967,37.9409,14.1639,11.2249,12.2852,18.472,Protein coding
Krba1,19,13.6306,13.5362,11.738,8.28938,14.6145,14.5271,11.7488,8.9384,13.8498,13.5385,12.241,10.582,Protein coding
Krcc1,19,3.96657,3.10168,2.70986,0.819383,2.76301,2.22429,2.63026,0.674229,2.34478,2.24169,2.47733,1.0542,Protein coding
Kremen1,15,3.59606,2.3238,2.55414,4.66851,2.26114,0.656405,0.640571,0.89546,1.93251,1.55391,1.35547,2.43633,Protein coding
Krit1,19,17.4053,15.3523,14.6127,8.84242,18.6051,15.1278,12.499,7.88945,16.198,15.914,14.7363,10.2468,Protein coding
Krt1,16,0.713083,1.03471,2.04268,3.41565,1.39562,2.76135,4.69231,6.28416,1.02928,1.69408,2.48411,3.87994,Protein coding
Krt222,9,0.130674,0.0882415,0.270277,0.496662,0.106728,0.141457,0.363372,0.827044,0.225823,0.209253,0.70363,1.7674,Protein coding
Krt77,16,0.00692604,0.0291861,0.357447,1.03542,0.0257625,0.205209,1.54765,3.28055,0.0695028,0.211124,0.634176,1.1591,Protein coding
Krtcap2,18,44.3403,38.822,45.7926,58.1689,39.2611,43.1662,46.1899,61.9495,33.112,31.3415,37.1188,47.694,Protein coding
Ksr1,12,4.79853,4.83084,5.75109,4.00279,8.25184,6.49115,6.37917,3.93173,7.67532,7.96533,7.38638,8.13158,Protein coding
Ksr2,13,2.40513,2.99411,2.38243,1.83273,2.96219,1.9747,1.832,1.08113,3.25671,3.95506,2.70899,2.61062,Protein coding
Ktelc1,19,15.2506,13.2675,10.8043,7.42569,13.2264,12.1107,8.55184,5.25578,12.5386,12.0686,8.53043,5.07884,Protein coding
Ktn1,19,66.6647,66.7932,57.3005,46.0362,63.6976,70.0415,66.9156,63.0332,58.9463,56.8054,51.8065,40.9879,Protein coding
Ky,16,0.0317214,0.0277361,0.0802836,0.231132,0.0576635,0.246425,0.667935,0.856607,0.138453,0.215263,0.252702,0.36844,Protein coding
L1cam,18,142.001,165.392,175.316,191.033,154.404,206.132,227.3,255.434,161.817,165.556,166.922,170.061,Protein coding
L2hgdh,19,4.79757,4.93879,4.45549,2.99249,4.28976,2.88026,2.86002,1.63907,3.655,3.54487,3.45419,2.65174,Protein coding
L3mbtl,16,0.127088,0.296328,0.911682,1.41351,0.200003,0.852123,3.17949,5.48324,0.588607,1.46357,1.6647,4.12804,Protein coding
L3mbtl3,15,12.8298,19.6962,23.555,19.741,7.9934,8.63669,10.677,8.97256,9.60611,11.4188,11.3366,8.71768,Protein coding
L3mbtl4,4,0.120314,0.749431,1.6948,1.72328,0.0974046,1.16228,2.08174,1.52578,0.034794,0.140558,0.182947,0.0477795,Protein coding
l7Rn6,18,19.6197,20.2908,20.2294,18.6603,15.7039,22.3323,26.8393,25.7867,13.4978,16.5264,17.7101,18.5123,Protein coding
Lace1,19,2.1514,2.07287,2.09535,1.353,3.52106,2.84406,3.08682,2.47978,3.3615,3.28239,3.68247,2.15458,Protein coding
Lactb,8,7.1647,6.70988,8.98796,9.04246,3.62818,5.19221,7.66991,7.58467,5.32943,5.48431,6.94553,7.6058,Protein coding
Lag3,15,2.53862,2.67949,2.45601,3.4468,2.20016,2.08671,1.19975,1.50577,2.63074,2.09377,1.6708,2.58405,Protein coding
Lama1,7,1.09571,1.06674,0.706532,0.32911,2.2174,1.2483,0.583594,0.304031,1.56298,1.60887,0.76987,0.173907,Protein coding
Lama2,5,1.23657,2.21601,2.23926,2.22145,0.030289,0.100824,0.526321,0.78754,0.0334064,0.12302,0.302945,0.461484,Protein coding
Lama3,16,0.384321,0.148328,0.575694,0.562278,0.0476711,0.677466,3.54932,3.51784,0.249129,0.311229,0.773237,0.715515,Protein coding
Lama4,17,0.191122,0.394557,0.92159,1.1893,0.240935,0.600797,0.605154,0.424868,0.15764,0.381357,0.47593,0.5984,Protein coding
Lamb1,10,18.4024,16.6265,17.2417,12.2833,11.1519,6.87517,5.83663,4.14317,6.12878,6.9166,5.7467,2.84979,Protein coding
Lamb2,1,0.257726,0.254171,0.181117,0.184447,0.133003,0.0799918,0.0655828,0.0658887,0.523926,0.251884,0.106543,0.173902,Protein coding
Lamc1,15,4.91329,5.98293,5.7414,5.50787,4.5105,3.81304,3.63668,3.50455,3.88954,4.44694,3.76003,4.94136,Protein coding
Lamp1,18,51.3686,51.7868,54.7062,114.237,47.0699,57.4791,68.502,148.914,49.3666,49.7186,56.9444,112.282,Protein coding
Lancl1,18,13.7999,14.8197,16.3971,20.219,15.6449,17.7936,20.2903,26.9821,17.1145,18.666,20.7398,23.5652,Protein coding
Lancl2,8,22.0891,29.3878,31.834,37.4256,21.9079,25.7175,25.3746,32.4276,27.81,30.6022,31.3261,45.1686,Protein coding
Lancl3,10,6.68007,9.28883,6.50197,3.21751,1.92384,1.69536,1.22122,0.857023,1.71733,4.03877,3.06044,1.73616,Protein coding
Lap3,18,5.66256,6.20639,7.56183,7.35644,4.86124,7.22392,10.3826,12.0634,4.51093,6.05935,7.25023,6.66874,Protein coding
Laptm4a,15,118.245,100.613,88.3442,103.25,88.6855,58.4275,55.5601,80.1149,61.7017,68.2977,72.3786,75.2606,Protein coding
Laptm4b,10,1.75499,0.819258,1.13696,1.88033,0.688396,0.1997,0.712065,0.945165,0.438857,0.258215,0.392358,0.475111,Protein coding
Laptm5,0,0.494046,4.45035,2.32912,2.35854,0.101698,0.0878528,0.0771876,0.12356,0.180584,0.25992,0.158753,0.134881,Protein coding
Large,18,35.2539,33.9648,37.0478,39.5813,33.0637,28.8484,40.8826,62.1827,34.7527,32.007,36.5281,40.2651,Protein coding
Larp1b,17,3.56378,4.57462,6.81175,8.36507,1.69571,3.93864,6.86834,6.42803,5.40324,6.13982,10.9013,11.1609,Protein coding
Larp6,4,2.71364,4.68625,9.91254,11.9473,1.16366,3.70184,12.3871,13.5759,1.6273,1.91505,3.20218,4.54836,Protein coding
Lars2,16,14.6692,192.491,171.681,89.0063,9.79001,276.007,341.974,62.7713,9.6202,237.247,217.556,58.1144,Protein coding
Las1l,18,27.8651,30.257,33.9196,45.7662,28.4385,37.8787,37.6032,54.1652,24.286,34.2102,35.9471,48.1465,Protein coding
Lasp1,14,45.4617,51.1777,61.7509,66.7205,54.5739,67.5735,75.5053,69.0408,43.7412,36.9493,59.0444,61.7254,Protein coding
Lass4,12,16.2971,21.8294,27.9112,22.3756,20.7622,25.1939,26.9645,22.8268,23.8549,28.8856,31.0591,22.6262,Protein coding
Lass5,14,31.0301,30.1747,33.7406,42.8359,26.5406,40.732,49.6541,56.5002,23.2246,26.3941,30.0823,36.7367,Protein coding
Lass6,12,14.079,14.7051,12.2233,10.0958,18.8315,18.3562,16.0205,12.2737,28.0383,31.162,26.8381,21.8314,Protein coding
Lats1,19,16.4868,16.3347,13.0345,12.0362,16.157,13.807,12.6142,10.0902,16.6625,15.7365,13.1045,13.9679,Protein coding
Layn,16,0.770243,0.821613,1.91003,2.61272,0.0891777,0.246291,3.87659,8.17301,0.0174492,0.0372738,0.397165,1.58524,Protein coding
Lbh,3,18.8902,8.4458,7.7693,18.1732,28.5178,20.7545,13.9322,16.7389,33.9204,18.6506,14.2014,20.4693,Protein coding
Lbr,12,7.01831,6.20136,6.08633,8.41546,8.67392,7.74751,5.36215,5.5466,11.4029,11.5187,10.2709,14.0559,Protein coding
Lca5,13,12.3237,10.1823,12.5194,10.6306,11.9461,9.99941,10.812,7.21921,12.102,10.5561,12.1711,9.82949,Protein coding
Lce1i,16,0,0,0,0,0,0,0.185626,0.470605,0,0,0,0,Protein coding
Lclat1,12,1.80465,1.86601,3.02685,3.76404,5.03179,6.17425,6.38661,7.20739,6.36037,5.54001,5.59052,5.14207,Protein coding
Lcmt1,18,33.247,34.951,36.6365,39.02,33.3944,41.5395,51.7438,62.3771,34.4098,32.3358,34.5435,35.4886,Protein coding
Lcmt2,19,8.78325,5.97215,5.69549,3.06928,7.43287,6.53161,5.08878,4.29206,6.4165,5.77914,5.43236,3.73146,Protein coding
Lcor,19,1.99398,2.83612,1.85802,1.34262,2.62729,2.00669,1.8272,0.791694,3.30866,3.99361,1.91557,1.23288,Protein coding
Lcorl,15,5.81638,7.58366,7.64367,6.55608,2.35233,2.1293,2.45988,1.29135,6.48967,4.79144,3.30984,2.68605,Protein coding
Lcp1,4,0.249666,0.637528,0.323605,0.36132,0.355355,0.31704,0.613469,0.56369,0.156293,0.194762,0.186638,0.112957,Protein coding
Ldb1,19,293.98,219.725,169.516,155.509,310.631,216.677,146.671,145.145,272.077,227.976,170.916,127.016,Protein coding
Ldb2,16,46.6561,39.1253,33.02,27.5179,76.7084,97.6109,169.806,188.097,22.4789,34.662,46.0519,47.1733,Protein coding
Ldb3,16,0.215995,0.198016,0.402266,0.292848,0.251315,0.246214,0.732487,0.574126,0.175124,0.230052,0.389117,0.432002,Protein coding
Ldha,18,96.0386,98.4901,123.393,170.418,161.854,227.159,241.713,341.815,119.243,115.04,123.261,197.698,Protein coding
Ldhb,15,107.536,101.796,75.4538,74.659,73.904,63.6081,62.3683,81.2591,60.8228,60.1798,63.0552,70.43,Protein coding
Ldlr,15,9.0925,8.83563,9.68435,7.05987,5.30855,13.2286,11.0591,5.49654,2.86735,4.07769,4.92696,5.90427,Protein coding
Ldlrad3,18,8.10974,7.03178,6.94528,10.5918,7.28218,11.3525,12.2842,18.207,7.52648,7.12476,7.45787,13.7701,Protein coding
